Spannung;Sekunde
237.29;924355
232.3;924360
232.39;924365
231.82;924370
242.21;924375
239.59;924380
250.01;924385
220.27;924390
234.11;924395
251.82;924400
227.26;924405
215.89;924410
220.91;924415
239.01;924420
236.27;924425
228.83;924430
238.45;924435
217.85;924440
233.95;924445
227.41;924450
251.34;924455
226.23;924460
234.3;924465
232.16;924470
230.2;924475
230.27;924480
220.6;924485
233.46;924490
219.16;924495
238.94;924500
216.92;924505
230.91;924510
234.2;924515
221.27;924520
243.12;924525
241.7;924530
234.73;924535
244.58;924540
229.53;924545
223.4;924550
223.62;924555
221.7;924560
239.99;924565
246.27;924570
237.71;924575
229.91;924580
232.27;924585
234.43;924590
225.88;924595
231.83;924600
229.91;924605
230.55;924610
230.6;924615
231.01;924620
232.57;924625
235.91;924630
230.44;924635
234.03;924640
233.8;924645
226.86;924650
231.99;924655
233.13;924660
223.32;924665
229.7;924670
229.32;924675
227.81;924680
239.85;924685
222.68;924690
230.63;924695
226.52;924700
230.24;924705
251.6;924710
228.49;924715
231.02;924720
239.69;924725
231.3;924730
231.8;924735
237.81;924740
241;924745
243.29;924750
224.46;924755
230.13;924760
224.51;924765
231.95;924770
226.73;924775
227.32;924780
238.28;924785
228.38;924790
226.25;924795
225.66;924800
242.88;924805
225.64;924810
233.71;924815
231.33;924820
229.34;924825
238.39;924830
226.6;924835
217.51;924840
221.17;924845
228.01;924850
238.11;924855
235.87;924860
216.81;924865
221.44;924870
241.32;924875
225.76;924880
232.3;924885
228.3;924890
226.65;924895
244.65;924900
230.65;924905
230.17;924910
223.35;924915
221.08;924920
229.38;924925
226.29;924930
234.48;924935
212.28;924940
230.58;924945
240.63;924950
235.1;924955
239.84;924960
230.62;924965
231.68;924970
243.3;924975
238.6;924980
235.01;924985
232.09;924990
221.15;924995
231.5;925000
223.08;925005
236.63;925010
215.83;925015
218.91;925020
243.42;925025
237.52;925030
236.69;925035
233.94;925040
238.09;925045
239.69;925050
236.85;925055
229.23;925060
234.61;925065
242.23;925070
242.83;925075
229.34;925080
232.22;925085
243.44;925090
228.98;925095
229.12;925100
226.9;925105
229.75;925110
226.54;925115
222.54;925120
221.74;925125
234.18;925130
230.05;925135
231.59;925140
227.94;925145
227.89;925150
229.48;925155
235.1;925160
235.08;925165
227.7;925170
232.67;925175
241.54;925180
240.64;925185
233.78;925190
227.73;925195
221.01;925200
232.24;925205
231.2;925210
242.43;925215
235.08;925220
241.05;925225
243.12;925230
237.32;925235
236.26;925240
237.16;925245
240.9;925250
231;925255
231.6;925260
237.85;925265
248.75;925270
225.36;925275
240.47;925280
229.34;925285
218.43;925290
232.77;925295
236.55;925300
225.82;925305
225.83;925310
237.41;925315
223.12;925320
241.86;925325
232.12;925330
238;925335
231.59;925340
220.44;925345
229.54;925350
234.33;925355
224.98;925360
229.5;925365
231.07;925370
228.93;925375
223.4;925380
229.01;925385
234.79;925390
241.45;925395
231.69;925400
236.08;925405
225.39;925410
231.26;925415
240.61;925420
213.64;925425
234.68;925430
239.75;925435
232.51;925440
236.17;925445
230.83;925450
233.03;925455
232.89;925460
234.26;925465
237.08;925470
219.96;925475
229.66;925480
217.78;925485
256.94;925490
236.15;925495
238.64;925500
224.81;925505
219.74;925510
240.15;925515
219.07;925520
228.16;925525
232.49;925530
232.8;925535
222.28;925540
233.69;925545
229.62;925550
237.51;925555
241.4;925560
233.45;925565
229.43;925570
228.26;925575
222.96;925580
236.83;925585
234.3;925590
243.01;925595
235.94;925600
232.75;925605
243.19;925610
229.64;925615
233.3;925620
234.6;925625
242.34;925630
230.75;925635
237.31;925640
225.63;925645
235.14;925650
230.65;925655
222.32;925660
225.87;925665
234.84;925670
233.98;925675
232.22;925680
239.81;925685
242.54;925690
239.26;925695
225.89;925700
229.45;925705
233.86;925710
233.77;925715
221.77;925720
234.1;925725
239.7;925730
218.59;925735
227.51;925740
225.16;925745
237.79;925750
246.75;925755
246.38;925760
230.4;925765
227.44;925770
247.84;925775
237.85;925780
228.62;925785
227.36;925790
241.89;925795
244.15;925800
222.24;925805
230.21;925810
235.8;925815
231.43;925820
226.86;925825
235.52;925830
222.79;925835
246.48;925840
233.18;925845
230.05;925850
228.55;925855
236.3;925860
229.46;925865
246.84;925870
221.61;925875
217.87;925880
238.31;925885
228.87;925890
230.57;925895
230.79;925900
218.99;925905
233.53;925910
219.12;925915
228.11;925920
241.53;925925
233.68;925930
229.33;925935
228.91;925940
235.49;925945
238.02;925950
233.89;925955
223.57;925960
228.33;925965
233.29;925970
225.61;925975
235.88;925980
232.8;925985
230.9;925990
231.21;925995
244.98;926000
228.55;926005
235.21;926010
225.55;926015
230.7;926020
223.72;926025
233.34;926030
234.47;926035
241.5;926040
233.11;926045
227.25;926050
228.32;926055
231.94;926060
232.75;926065
240.62;926070
216.4;926075
219.35;926080
227.65;926085
229.57;926090
245.21;926095
228.12;926100
234.25;926105
239.76;926110
234.12;926115
236.75;926120
226.25;926125
229.51;926130
225.52;926135
224.78;926140
227.52;926145
226.81;926150
235.72;926155
222.73;926160
225.14;926165
231.01;926170
244.77;926175
230.01;926180
236.21;926185
245.12;926190
235.8;926195
219.25;926200
231.91;926205
234.96;926210
241.4;926215
237.19;926220
230.4;926225
220.62;926230
219.79;926235
230.73;926240
232.31;926245
244.17;926250
234.52;926255
223.98;926260
220.86;926265
226.83;926270
230.57;926275
230.66;926280
231.99;926285
221.21;926290
240.54;926295
232.61;926300
223.69;926305
239.39;926310
233.33;926315
226.31;926320
235.75;926325
234.68;926330
240.46;926335
237.72;926340
235.47;926345
230.72;926350
242.56;926355
228.03;926360
227.82;926365
241.25;926370
228.79;926375
226.6;926380
219.56;926385
235.59;926390
232.97;926395
227.45;926400
241.98;926405
227.4;926410
228.32;926415
228.06;926420
220.07;926425
232.83;926430
227.34;926435
232.24;926440
225.4;926445
224.18;926450
231.64;926455
230.01;926460
224.79;926465
235.38;926470
234.42;926475
238.13;926480
233.85;926485
233.56;926490
243.3;926495
227.78;926500
233.28;926505
238.7;926510
224.13;926515
232.53;926520
246.73;926525
220.25;926530
234.43;926535
239.41;926540
226.74;926545
226.21;926550
231.07;926555
229.24;926560
234.49;926565
241.57;926570
216.64;926575
218.75;926580
225.65;926585
240.71;926590
227.71;926595
240.98;926600
232.36;926605
228.66;926610
224.01;926615
220.06;926620
224.08;926625
227.13;926630
220.48;926635
220.15;926640
233.1;926645
240.1;926650
214.13;926655
227.58;926660
235.04;926665
225.12;926670
241.87;926675
231.89;926680
235.03;926685
242;926690
245.04;926695
240.03;926700
226.15;926705
222.12;926710
226.47;926715
238.04;926720
241.99;926725
233.97;926730
241.05;926735
232.84;926740
217.95;926745
238.11;926750
233.32;926755
224.4;926760
218.06;926765
223.32;926770
228.86;926775
227.73;926780
233.68;926785
238.96;926790
241.79;926795
227.86;926800
227.84;926805
224.59;926810
235.81;926815
225.87;926820
241.02;926825
237.32;926830
239.78;926835
224.26;926840
233.69;926845
238.57;926850
235.15;926855
224.29;926860
223.3;926865
238.55;926870
247.24;926875
230.93;926880
234.29;926885
226.49;926890
228.12;926895
244.11;926900
220.84;926905
224.35;926910
235.6;926915
231.3;926920
233.45;926925
219.84;926930
237;926935
237.49;926940
235.87;926945
222.75;926950
232.51;926955
235.72;926960
231.25;926965
230.83;926970
226.84;926975
218.5;926980
237.14;926985
225.65;926990
223.43;926995
225.48;927000
235.87;927005
235.62;927010
229.13;927015
239.75;927020
233.17;927025
224.55;927030
226.36;927035
231.13;927040
234.75;927045
224.68;927050
233.51;927055
228.27;927060
235.36;927065
226.1;927070
241.59;927075
234.17;927080
247.6;927085
244;927090
232.99;927095
235.95;927100
226;927105
219.78;927110
232.42;927115
241.41;927120
225.12;927125
233.14;927130
239.28;927135
223.81;927140
209.53;927145
239.19;927150
231.96;927155
237.41;927160
234.21;927165
233.85;927170
220.76;927175
235.16;927180
232.69;927185
244.87;927190
238.84;927195
239.44;927200
224.36;927205
231.71;927210
226.03;927215
241.13;927220
237.76;927225
235.73;927230
236.63;927235
236.39;927240
230.04;927245
228.53;927250
234.51;927255
228.63;927260
215.03;927265
238.82;927270
237.71;927275
228.09;927280
230.02;927285
236.01;927290
223.34;927295
232.65;927300
244.91;927305
240.61;927310
241.56;927315
239.52;927320
236.91;927325
226.39;927330
243.67;927335
231.1;927340
220.47;927345
231.42;927350
234.32;927355
232.34;927360
243.92;927365
238.71;927370
233.84;927375
232.91;927380
230.14;927385
228.92;927390
233.12;927395
241.64;927400
234.06;927405
236.29;927410
243.17;927415
239.94;927420
223;927425
222.87;927430
232.41;927435
235.02;927440
253.76;927445
235.25;927450
248.56;927455
232.94;927460
230.4;927465
235.46;927470
234.99;927475
241.81;927480
229.85;927485
233.42;927490
233.32;927495
245.27;927500
243.47;927505
240.9;927510
228.02;927515
233.46;927520
233.84;927525
230.39;927530
231.61;927535
234.69;927540
225.06;927545
215.69;927550
245.36;927555
234.75;927560
235.46;927565
221.23;927570
229.93;927575
229.02;927580
228.84;927585
228.81;927590
227.03;927595
226.26;927600
229.37;927605
235.6;927610
216.47;927615
241.74;927620
233.78;927625
227.84;927630
243.29;927635
218.98;927640
240.39;927645
221.15;927650
222.84;927655
228.46;927660
225.63;927665
238;927670
218.29;927675
239.5;927680
232.6;927685
222.81;927690
243.86;927695
229.54;927700
235.37;927705
227.68;927710
216.02;927715
250.55;927720
230.62;927725
238.1;927730
232.42;927735
221.74;927740
228.58;927745
242.11;927750
223.13;927755
238.19;927760
224.28;927765
237.5;927770
238.54;927775
240.86;927780
226.29;927785
241.71;927790
234.54;927795
225.58;927800
237.35;927805
229.76;927810
230.41;927815
247.02;927820
218.03;927825
219.83;927830
231.86;927835
242.26;927840
229.76;927845
233.63;927850
227.24;927855
227.83;927860
237.84;927865
231.87;927870
238.72;927875
231.32;927880
217.88;927885
229.69;927890
239.51;927895
230.49;927900
231.34;927905
240.13;927910
228.14;927915
233.65;927920
222.95;927925
246.68;927930
232.15;927935
227.55;927940
219.16;927945
225.78;927950
236.24;927955
232.95;927960
229.74;927965
231.18;927970
238.91;927975
227.25;927980
244.14;927985
225.12;927990
241.68;927995
236.85;928000
234.34;928005
225.67;928010
238.67;928015
242.27;928020
232.8;928025
233.28;928030
222.46;928035
239;928040
223.23;928045
237.87;928050
230.02;928055
229.11;928060
238.88;928065
238.8;928070
239.77;928075
230.64;928080
240.72;928085
242.27;928090
233.68;928095
232.69;928100
228.04;928105
234.66;928110
228.41;928115
238.13;928120
228.03;928125
229.01;928130
240.89;928135
227.09;928140
235.69;928145
234.39;928150
229.78;928155
217.72;928160
235.8;928165
225.17;928170
230.19;928175
242.44;928180
223.88;928185
225.57;928190
235.06;928195
235.53;928200
224.67;928205
241.27;928210
226.99;928215
231.36;928220
238.62;928225
231.17;928230
236.54;928235
243.99;928240
234.1;928245
220.43;928250
211.22;928255
234.7;928260
238.09;928265
230.61;928270
228.35;928275
224.98;928280
227.14;928285
237.22;928290
241.42;928295
240.57;928300
231.11;928305
240.82;928310
236.71;928315
232.37;928320
223.57;928325
232.13;928330
233.88;928335
238.6;928340
242.34;928345
239.16;928350
250.8;928355
222.75;928360
234.78;928365
234.35;928370
245.47;928375
231.53;928380
239.06;928385
219.94;928390
218.39;928395
229.25;928400
234.11;928405
222.22;928410
240.74;928415
230.06;928420
236.57;928425
239.16;928430
235.19;928435
223.54;928440
235.09;928445
236.31;928450
228.2;928455
230.66;928460
222.24;928465
228.22;928470
233.85;928475
224.66;928480
241.88;928485
225.8;928490
242.66;928495
230.66;928500
237.78;928505
237.1;928510
236.64;928515
223.24;928520
230.53;928525
237.95;928530
233.79;928535
226.88;928540
249.74;928545
237.21;928550
233.4;928555
225.04;928560
239.05;928565
236.06;928570
236.54;928575
230.08;928580
247.21;928585
239.48;928590
231.13;928595
228.31;928600
246.87;928605
244.73;928610
237.42;928615
231.79;928620
226.18;928625
242.3;928630
235.04;928635
226.83;928640
235.31;928645
223.02;928650
239.12;928655
222.79;928660
244.9;928665
223.13;928670
236.83;928675
235.25;928680
238.61;928685
228.15;928690
216.97;928695
243.14;928700
230.79;928705
239.66;928710
233.38;928715
231.92;928720
249.8;928725
232.07;928730
226.8;928735
229.58;928740
229.32;928745
239.4;928750
236.05;928755
227.92;928760
225.03;928765
239.61;928770
238.12;928775
226.99;928780
223.91;928785
230.57;928790
236.11;928795
239.53;928800
226.87;928805
239.83;928810
244.22;928815
222.94;928820
240.62;928825
234.29;928830
229.29;928835
238.4;928840
224.07;928845
248.41;928850
231.99;928855
237.88;928860
214.1;928865
239.92;928870
236.58;928875
230.8;928880
229.6;928885
228.25;928890
223.09;928895
230.75;928900
239.85;928905
234.46;928910
225.37;928915
226.5;928920
242.41;928925
231.22;928930
228.91;928935
243.26;928940
218.08;928945
228.47;928950
228.63;928955
227;928960
235.49;928965
244.66;928970
215.33;928975
214.94;928980
243.71;928985
237.47;928990
235.08;928995
238.69;929000
235.82;929005
232.52;929010
236.65;929015
245.35;929020
231.49;929025
220.74;929030
249.42;929035
236.76;929040
238.5;929045
242.86;929050
224.9;929055
225.07;929060
231.78;929065
230.25;929070
234.49;929075
222.98;929080
229.37;929085
236.02;929090
233.43;929095
234.24;929100
230.14;929105
228.3;929110
232.37;929115
241.63;929120
243.72;929125
220.15;929130
216.87;929135
244.85;929140
233.14;929145
240.93;929150
226.05;929155
230.61;929160
224.1;929165
224.79;929170
240.85;929175
221.21;929180
232.39;929185
226.74;929190
242.55;929195
235.4;929200
235.34;929205
227.03;929210
233.78;929215
220.22;929220
227.42;929225
237.63;929230
238.05;929235
231.24;929240
232.56;929245
241.12;929250
232.44;929255
230.79;929260
229.36;929265
235.09;929270
233.89;929275
239.4;929280
228.22;929285
223.32;929290
225.64;929295
231.98;929300
244.79;929305
232.56;929310
234.61;929315
231.9;929320
232.39;929325
238.97;929330
230.23;929335
229.75;929340
237.13;929345
227.85;929350
231.2;929355
240.72;929360
231.77;929365
233.12;929370
226.59;929375
238.75;929380
237.13;929385
223.49;929390
236.55;929395
233.53;929400
226.31;929405
245.37;929410
232.06;929415
238.45;929420
227.37;929425
241.89;929430
228.97;929435
237.6;929440
232.22;929445
232.57;929450
244.35;929455
235.03;929460
